Booking_ID,Listing_ID,Date_Booked,Check_In_Date,Check_Out_Date,Price_Per_Night,Number_of_Nights,Total_Booking_Cost,Room_Type,Neighborhood,Guest_Count,Host_ID,Cancellation_Policy,Booking_Status
218,1344,11/11/2024,1/28/2023,2/6/2023,294.95,9,2676.52,Entire home/apt,Uptown,3,5004,Strict,Cancelled
219,1460,9/2/2024,3/9/2024,3/13/2024,134.96,4,580.42,Shared room,Midtown,7,5499,Strict,Confirmed
220,1423,2/10/2025,6/22/2024,6/28/2024,225.79,6,1382.76,Entire home/apt,Downtown,6,5018,Strict,Confirmed
221,1412,8/23/2024,9/30/2023,10/8/2023,497.43,8,4015.85,Entire home/apt,Beachfront,5,5095,Strict,Confirmed
222,1205,7/22/2023,11/23/2023,12/3/2023,98.65,10,1014.28,Entire home/apt,Uptown,1,5135,Strict,Confirmed
223,1429,11/13/2024,12/26/2024,12/29/2024,141.46,3,446.63,Entire home/apt,Midtown,6,5243,Flexible,Confirmed
224,1412,11/13/2023,3/24/2023,4/1/2023,207.1,8,1679.01,Entire home/apt,Suburbs,2,5023,Strict,Cancelled
225,1211,3/25/2024,1/26/2023,1/29/2023,156.88,3,496.13,Shared room,Suburbs,3,5496,Moderate,Confirmed
226,1128,8/28/2024,5/19/2023,5/23/2023,263.26,4,1072.21,Shared room,Downtown,6,5224,Flexible,Cancelled
227,1231,3/4/2023,1/7/2025,1/16/2025,155.14,9,1423.69,Private room,Downtown,5,5377,Moderate,Confirmed
228,1363,3/26/2024,3/26/2023,3/30/2023,351.64,4,1428.3,Private room,Suburbs,1,5141,Flexible,Cancelled
229,1456,9/27/2023,7/28/2024,8/3/2024,386.53,6,2336.22,Entire home/apt,Uptown,3,5123,Strict,Confirmed
230,1296,6/28/2023,3/18/2024,3/20/2024,102.85,2,236.27,Private room,Midtown,6,5302,Flexible,Cancelled
231,1126,4/11/2023,2/19/2024,2/25/2024,469,6,2840.43,Private room,Beachfront,6,5258,Strict,Cancelled
232,1218,9/17/2023,2/8/2023,2/9/2023,494.54,1,526.54,Private room,Uptown,3,5174,Strict,Cancelled
233,1127,1/22/2024,7/26/2024,7/30/2024,144.4,4,593.57,Shared room,Midtown,5,5062,Flexible,Cancelled
234,1096,9/13/2023,3/15/2023,3/20/2023,211.88,5,1080.34,Entire home/apt,Uptown,2,5384,Moderate,Cancelled
235,1032,3/12/2024,11/8/2023,11/15/2023,369.91,7,2613.97,Entire home/apt,Uptown,5,5421,Strict,Cancelled
236,1465,5/26/2023,6/27/2023,7/10/2023,308.94,13,4062.46,Private room,Beachfront,4,5429,Moderate,Confirmed
237,1255,5/27/2023,2/6/2025,2/15/2025,71.24,9,659.58,Private room,Beachfront,7,5005,Strict,Cancelled
238,1222,8/14/2023,1/30/2025,2/8/2025,379.85,9,3452.8,Entire home/apt,Uptown,2,5409,Flexible,Confirmed
239,1282,10/17/2023,10/8/2023,10/13/2023,193.57,5,1012.86,Entire home/apt,Beachfront,2,5433,Moderate,Confirmed
240,1311,9/29/2024,11/22/2023,12/3/2023,237.77,11,2634.73,Shared room,Downtown,4,5496,Moderate,Cancelled
241,1006,12/3/2023,2/24/2023,3/2/2023,348.64,6,2104.27,Private room,Downtown,2,5175,Flexible,Confirmed
242,1320,7/17/2023,6/25/2023,6/27/2023,274.9,2,593.04,Entire home/apt,Downtown,4,5061,Strict,Confirmed
243,1095,12/26/2024,10/20/2024,10/27/2024,248.08,7,1760.5,Shared room,Suburbs,1,5076,Moderate,Cancelled
244,1148,2/28/2023,4/7/2023,4/10/2023,495.46,3,1535.74,Private room,Midtown,3,5007,Flexible,Cancelled
245,1378,4/2/2023,5/18/2023,6/1/2023,466.49,14,6575.04,Entire home/apt,Uptown,2,5146,Moderate,Cancelled
246,1459,5/11/2024,1/30/2025,2/13/2025,99.97,14,1440.89,Entire home/apt,Downtown,3,5262,Strict,Cancelled
247,1252,10/13/2024,4/17/2024,4/27/2024,376.68,10,3788.5,Shared room,Uptown,8,5369,Strict,Confirmed
248,1134,1/24/2025,12/11/2023,12/20/2023,155.45,9,1409.67,Entire home/apt,Midtown,3,5400,Moderate,Confirmed
249,1019,7/23/2024,1/17/2023,1/24/2023,358.09,7,2552.36,Shared room,Downtown,6,5424,Flexible,Confirmed
250,1246,11/24/2023,2/7/2025,2/11/2025,343.51,4,1420.09,Shared room,Suburbs,3,5085,Moderate,Cancelled
251,1366,1/30/2024,10/7/2024,10/16/2024,258.79,9,2365.17,Entire home/apt,Uptown,8,5449,Flexible,Confirmed
252,1254,12/16/2024,1/25/2024,2/4/2024,316.53,10,3210.49,Private room,Downtown,3,5122,Flexible,Confirmed
253,1247,10/31/2024,2/28/2024,3/10/2024,107.39,11,1222.15,Entire home/apt,Uptown,6,5480,Moderate,Cancelled
254,1416,12/5/2024,5/31/2023,6/10/2023,345.24,10,3495.63,Shared room,Uptown,4,5302,Strict,Confirmed
255,1191,3/29/2024,6/16/2023,6/29/2023,130.22,13,1737.58,Entire home/apt,Suburbs,7,5168,Moderate,Cancelled
256,1345,8/3/2023,5/21/2023,6/3/2023,209.64,13,2739.8,Entire home/apt,Beachfront,3,5447,Flexible,Cancelled
257,1030,2/2/2024,12/28/2024,1/11/2025,315.9,14,4454.92,Entire home/apt,Suburbs,3,5243,Flexible,Confirmed
258,1263,10/21/2023,2/4/2023,2/12/2023,286.89,8,2312.58,Private room,Suburbs,3,5144,Flexible,Confirmed
259,1261,4/6/2023,5/30/2023,5/31/2023,313.05,1,352.13,Private room,Uptown,8,5325,Strict,Cancelled
260,1412,6/22/2023,5/5/2023,5/6/2023,349.13,1,375.23,Entire home/apt,Uptown,4,5224,Strict,Cancelled
261,1214,8/2/2023,12/10/2024,12/22/2024,144.09,12,1747.47,Private room,Uptown,6,5068,Moderate,Cancelled
262,1205,1/3/2024,3/8/2024,3/9/2024,197.01,1,215.57,Private room,Downtown,5,5451,Strict,Cancelled
263,1159,2/10/2023,8/18/2023,8/31/2023,377.36,13,4942.51,Shared room,Beachfront,6,5327,Strict,Cancelled
264,1269,11/19/2023,10/10/2024,10/12/2024,208.83,2,439.1,Private room,Downtown,2,5459,Flexible,Confirmed
265,1462,12/1/2023,1/31/2024,2/12/2024,406.82,12,4913.29,Private room,Uptown,7,5191,Flexible,Cancelled
266,1347,2/11/2024,1/28/2025,2/5/2025,343.89,8,2766.93,Entire home/apt,Suburbs,3,5401,Strict,Cancelled
267,1125,4/15/2023,12/11/2024,12/21/2024,174.81,10,1760.35,Private room,Midtown,4,5185,Strict,Confirmed
268,1069,11/1/2023,3/24/2024,3/29/2024,202.86,5,1027.73,Private room,Downtown,6,5347,Flexible,Cancelled
269,1490,9/16/2023,10/5/2024,10/19/2024,180.89,14,2555.85,Entire home/apt,Suburbs,2,5299,Strict,Confirmed
270,1161,2/18/2025,1/2/2025,1/11/2025,152.77,9,1403,Shared room,Downtown,3,5205,Strict,Cancelled
271,1452,12/30/2024,2/25/2024,3/5/2024,375.32,9,3403.55,Shared room,Suburbs,1,5469,Flexible,Cancelled
272,1489,7/28/2024,11/8/2024,11/15/2024,57.11,7,423.95,Private room,Downtown,5,5464,Strict,Confirmed
273,1431,10/11/2024,1/8/2024,1/18/2024,460.26,10,4621.25,Entire home/apt,Suburbs,4,5397,Flexible,Cancelled
274,1399,2/21/2024,9/1/2023,9/4/2023,76.42,3,242.66,Shared room,Downtown,2,5072,Strict,Confirmed
275,1421,1/25/2024,4/4/2024,4/15/2024,269.88,11,2979.18,Entire home/apt,Midtown,1,5074,Strict,Confirmed
276,1041,9/10/2024,11/11/2023,11/19/2023,191.07,8,1540.67,Private room,Midtown,2,5472,Moderate,Cancelled
277,1463,10/7/2024,4/2/2024,4/3/2024,352.74,1,374.6,Private room,Downtown,7,5176,Moderate,Confirmed
278,1068,4/30/2023,10/23/2024,10/26/2024,415.84,3,1274.4,Shared room,Midtown,6,5395,Strict,Confirmed
279,1023,4/13/2023,9/9/2023,9/15/2023,217.22,6,1340.23,Entire home/apt,Downtown,8,5386,Flexible,Confirmed
280,1115,9/29/2024,12/11/2023,12/24/2023,116.57,13,1554.65,Entire home/apt,Uptown,5,5294,Flexible,Confirmed
281,1275,12/26/2023,8/25/2024,9/6/2024,121.51,12,1504.09,Shared room,Beachfront,2,5355,Flexible,Confirmed
282,1046,10/9/2024,2/12/2023,2/13/2023,64.44,1,88.85,Private room,Suburbs,8,5186,Moderate,Cancelled
283,1344,4/29/2024,7/24/2023,7/27/2023,457.82,3,1409.16,Shared room,Suburbs,8,5295,Strict,Cancelled
284,1368,1/10/2024,7/3/2023,7/8/2023,300.2,5,1530.18,Shared room,Beachfront,4,5404,Moderate,Confirmed
285,1045,8/26/2023,1/3/2023,1/14/2023,258.73,11,2862.28,Private room,Midtown,5,5127,Moderate,Confirmed
286,1049,8/29/2024,7/25/2024,8/1/2024,381.87,7,2683.27,Entire home/apt,Midtown,6,5073,Moderate,Cancelled
287,1125,11/16/2023,11/17/2023,11/29/2023,403.7,12,4881.06,Private room,Suburbs,1,5402,Moderate,Confirmed
288,1348,6/20/2023,5/21/2024,5/31/2024,242.03,10,2462.86,Private room,Beachfront,7,5218,Moderate,Confirmed
289,1426,6/6/2024,6/12/2024,6/19/2024,130.01,7,923.95,Entire home/apt,Midtown,1,5389,Moderate,Confirmed
290,1079,4/14/2023,1/3/2024,1/10/2024,263.87,7,1888.95,Entire home/apt,Midtown,5,5303,Flexible,Cancelled
291,1288,5/20/2024,10/22/2023,10/26/2023,112.54,4,484.92,Shared room,Midtown,2,5421,Moderate,Confirmed
292,1015,5/23/2024,2/4/2024,2/11/2024,77.04,7,565.8,Entire home/apt,Suburbs,7,5022,Moderate,Cancelled
293,1438,7/2/2024,8/27/2023,9/9/2023,72.39,13,965.62,Entire home/apt,Beachfront,7,5381,Flexible,Confirmed
294,1314,8/17/2024,10/16/2023,10/23/2023,225.88,7,1594.04,Shared room,Beachfront,5,5447,Strict,Confirmed
295,1411,1/9/2023,1/14/2025,1/20/2025,276.98,6,1678.3,Private room,Beachfront,5,5344,Moderate,Cancelled
296,1055,12/28/2024,7/30/2024,8/1/2024,286.15,2,587.32,Private room,Suburbs,2,5087,Moderate,Confirmed
297,1248,11/7/2024,10/10/2024,10/21/2024,207.77,11,2295.7,Private room,Midtown,7,5312,Flexible,Confirmed
298,1214,4/22/2024,8/13/2023,8/19/2023,313.69,6,1895.37,Private room,Uptown,7,5348,Flexible,Cancelled
299,1353,6/3/2023,1/1/2023,1/5/2023,148.13,4,617.36,Shared room,Downtown,7,5378,Flexible,Cancelled
300,1332,1/14/2024,1/18/2024,1/26/2024,403.65,8,3278.02,Entire home/apt,Suburbs,5,5492,Flexible,Confirmed
301,1489,6/3/2023,6/15/2023,6/17/2023,158.55,2,352.89,Shared room,Suburbs,1,5168,Flexible,Confirmed
302,1296,4/14/2023,2/17/2024,3/1/2024,208.28,13,2755.72,Private room,Uptown,7,5225,Flexible,Cancelled
303,1078,4/17/2024,2/18/2025,3/4/2025,456,14,6396.2,Shared room,Beachfront,1,5144,Strict,Confirmed
304,1200,1/29/2023,12/27/2024,1/10/2025,307.01,14,4331.69,Private room,Downtown,4,5488,Strict,Cancelled
305,1347,12/7/2024,9/11/2023,9/13/2023,92.97,2,212.16,Shared room,Uptown,7,5270,Flexible,Confirmed
306,1346,9/11/2024,6/11/2024,6/17/2024,424.43,6,2587.38,Private room,Suburbs,2,5310,Flexible,Confirmed
307,1025,4/10/2024,4/17/2024,4/21/2024,188.18,4,795.06,Entire home/apt,Beachfront,8,5345,Moderate,Confirmed
308,1181,10/31/2024,2/24/2023,3/4/2023,347.54,8,2801.19,Shared room,Suburbs,1,5157,Flexible,Confirmed
309,1314,9/24/2024,5/28/2023,5/29/2023,236.82,1,250.05,Entire home/apt,Suburbs,2,5047,Flexible,Cancelled
310,1130,4/3/2023,12/5/2023,12/8/2023,174.67,3,547.78,Private room,Beachfront,1,5208,Moderate,Confirmed
311,1045,6/18/2023,1/16/2025,1/20/2025,418.24,4,1720.35,Private room,Beachfront,2,5409,Strict,Cancelled
312,1248,3/6/2024,1/5/2024,1/11/2024,134.92,6,837.17,Shared room,Uptown,5,5191,Strict,Cancelled
313,1459,5/27/2023,4/17/2023,4/27/2023,413.61,10,4152.65,Shared room,Beachfront,4,5164,Strict,Cancelled
314,1333,12/9/2023,5/15/2023,5/20/2023,346.64,5,1772.41,Entire home/apt,Suburbs,4,5416,Strict,Confirmed
315,1500,11/17/2024,7/27/2023,8/1/2023,416.12,5,2116.31,Shared room,Suburbs,5,5435,Flexible,Confirmed
316,1445,1/19/2024,12/26/2024,1/6/2025,126.92,11,1407.12,Entire home/apt,Uptown,4,5331,Moderate,Confirmed
317,1037,2/6/2023,2/12/2025,2/23/2025,74.74,11,861.07,Private room,Midtown,6,5316,Flexible,Confirmed
318,1342,11/13/2024,7/6/2024,7/9/2024,166.92,3,516.21,Private room,Beachfront,2,5214,Moderate,Confirmed
319,1320,12/24/2023,9/14/2024,9/18/2024,481.9,4,1942.26,Entire home/apt,Beachfront,3,5329,Strict,Cancelled
320,1455,6/22/2024,9/28/2023,10/8/2023,91.39,10,941.76,Entire home/apt,Uptown,5,5037,Strict,Confirmed
321,1341,12/11/2024,6/25/2023,7/8/2023,103.84,13,1375.87,Entire home/apt,Midtown,1,5014,Moderate,Confirmed
322,1482,4/27/2023,8/11/2023,8/20/2023,339.24,9,3092.28,Entire home/apt,Uptown,8,5243,Moderate,Cancelled
323,1196,9/6/2023,1/16/2025,1/22/2025,319.01,6,1942.12,Shared room,Beachfront,1,5361,Strict,Cancelled
324,1129,4/17/2024,5/12/2023,5/19/2023,218.53,7,1551.92,Shared room,Beachfront,8,5494,Flexible,Confirmed
325,1022,1/26/2025,8/23/2024,8/25/2024,157.72,2,349.58,Entire home/apt,Midtown,7,5085,Moderate,Confirmed
326,1205,2/4/2023,3/14/2024,3/28/2024,101.69,14,1465.99,Shared room,Uptown,7,5451,Strict,Cancelled
327,1226,11/10/2024,3/5/2024,3/8/2024,147.44,3,484.97,Entire home/apt,Beachfront,8,5224,Strict,Confirmed
328,1499,5/19/2023,8/13/2024,8/21/2024,173.56,8,1398.61,Entire home/apt,Downtown,5,5332,Strict,Cancelled
329,1261,10/25/2024,10/30/2024,11/2/2024,347.95,3,1055.88,Private room,Suburbs,2,5250,Moderate,Cancelled
330,1001,7/22/2024,9/15/2023,9/19/2023,349.15,4,1436.43,Shared room,Midtown,5,5192,Flexible,Confirmed
331,1484,1/26/2024,1/7/2025,1/18/2025,334.2,11,3708.04,Shared room,Midtown,8,5352,Flexible,Cancelled
332,1457,12/5/2023,1/5/2023,1/18/2023,429.32,13,5619.78,Shared room,Suburbs,6,5191,Strict,Cancelled
333,1185,5/15/2024,4/17/2024,4/18/2024,364.49,1,403.15,Entire home/apt,Downtown,7,5185,Flexible,Cancelled
334,1329,9/21/2024,12/27/2023,1/2/2024,382.11,6,2316.74,Shared room,Beachfront,6,5010,Strict,Cancelled
335,1084,12/5/2023,7/11/2024,7/14/2024,147.57,3,468.62,Entire home/apt,Midtown,7,5278,Moderate,Cancelled
336,1480,12/6/2024,2/8/2024,2/9/2024,187.96,1,224.7,Private room,Suburbs,6,5050,Strict,Cancelled
337,1220,3/8/2024,1/19/2025,1/20/2025,78.32,1,106.2,Private room,Suburbs,6,5430,Moderate,Confirmed
338,1464,12/5/2024,10/25/2024,10/28/2024,95.09,3,310.38,Private room,Midtown,1,5387,Flexible,Confirmed
339,1423,4/25/2023,10/21/2023,10/26/2023,215.07,5,1112.25,Private room,Uptown,3,5180,Flexible,Cancelled
340,1078,11/7/2023,9/5/2024,9/8/2024,411.97,3,1266.44,Shared room,Suburbs,4,5444,Moderate,Cancelled
341,1225,2/22/2024,1/28/2023,2/9/2023,159.64,12,1949.67,Private room,Suburbs,5,5119,Flexible,Cancelled
342,1189,5/23/2023,12/25/2024,1/8/2025,153.82,14,2178.77,Entire home/apt,Uptown,5,5027,Flexible,Confirmed
343,1289,1/17/2025,4/14/2024,4/27/2024,483.85,13,6321,Entire home/apt,Beachfront,8,5173,Flexible,Cancelled
344,1381,10/3/2024,5/16/2023,5/21/2023,164.42,5,851.36,Entire home/apt,Downtown,1,5219,Strict,Confirmed
345,1418,2/10/2025,7/31/2024,8/13/2024,357.85,13,4669.48,Entire home/apt,Downtown,1,5076,Strict,Confirmed
346,1492,10/12/2024,4/29/2023,5/10/2023,297.89,11,3297.49,Shared room,Downtown,5,5067,Moderate,Confirmed
347,1199,1/28/2023,1/31/2024,2/5/2024,158.01,5,807.21,Entire home/apt,Uptown,7,5313,Strict,Confirmed
348,1466,8/12/2023,9/20/2024,9/24/2024,426.38,4,1722.98,Entire home/apt,Suburbs,2,5005,Strict,Confirmed
349,1289,7/7/2024,2/13/2024,2/23/2024,133.92,10,1365.3,Entire home/apt,Suburbs,4,5266,Flexible,Cancelled
350,1492,9/17/2024,7/18/2024,7/28/2024,326.57,10,3289.87,Entire home/apt,Uptown,1,5249,Strict,Cancelled
351,1088,11/17/2024,1/11/2025,1/25/2025,280.31,14,3973.72,Shared room,Uptown,6,5145,Strict,Confirmed
352,1220,8/2/2023,12/26/2024,12/29/2024,444.49,3,1379.11,Entire home/apt,Beachfront,8,5190,Strict,Cancelled
353,1495,5/9/2023,1/17/2023,1/28/2023,285.19,11,3151.27,Entire home/apt,Beachfront,2,5052,Moderate,Cancelled
354,1267,8/26/2023,8/7/2023,8/19/2023,154.24,12,1879.48,Entire home/apt,Uptown,1,5356,Strict,Confirmed
355,1326,10/7/2023,4/8/2023,4/12/2023,102.04,4,447.19,Entire home/apt,Midtown,1,5036,Strict,Cancelled
356,1254,4/5/2024,5/30/2023,6/1/2023,499.68,2,1021.69,Entire home/apt,Uptown,8,5181,Moderate,Cancelled
357,1262,5/4/2024,4/1/2024,4/3/2024,355.47,2,754.53,Entire home/apt,Downtown,1,5287,Flexible,Confirmed
358,1311,9/27/2024,6/1/2023,6/3/2023,314.2,2,653.84,Entire home/apt,Beachfront,1,5126,Flexible,Cancelled
359,1232,6/1/2024,9/3/2023,9/13/2023,293.03,10,2943.66,Shared room,Downtown,6,5336,Strict,Cancelled
360,1317,9/18/2023,9/30/2023,10/14/2023,139.09,14,1969.09,Entire home/apt,Suburbs,8,5254,Flexible,Cancelled
361,1118,6/2/2023,4/12/2024,4/19/2024,182.23,7,1317.02,Shared room,Downtown,3,5373,Strict,Confirmed
362,1221,1/20/2023,10/11/2023,10/17/2023,74.76,6,467.48,Shared room,Midtown,4,5383,Strict,Cancelled
363,1086,2/1/2025,8/31/2023,9/13/2023,119.73,13,1589.22,Private room,Uptown,8,5261,Strict,Confirmed
364,1019,12/12/2023,12/12/2023,12/26/2023,163.59,14,2336.4,Shared room,Beachfront,8,5300,Flexible,Cancelled
365,1025,11/17/2023,4/25/2024,5/7/2024,230.8,12,2795.29,Shared room,Beachfront,8,5116,Strict,Cancelled
366,1158,11/8/2024,3/15/2024,3/22/2024,129.54,7,930.3,Shared room,Downtown,8,5212,Strict,Confirmed
367,1153,7/8/2024,10/6/2024,10/16/2024,201.08,10,2060.14,Entire home/apt,Uptown,1,5175,Strict,Confirmed
368,1280,5/23/2024,5/27/2023,6/1/2023,373.88,5,1887.4,Shared room,Downtown,3,5481,Flexible,Confirmed
369,1181,3/3/2023,3/7/2024,3/16/2024,465.13,9,4210.41,Entire home/apt,Downtown,3,5486,Strict,Confirmed
370,1381,9/28/2024,4/14/2023,4/24/2023,143.22,10,1451.73,Entire home/apt,Downtown,3,5182,Strict,Confirmed
371,1047,1/11/2025,1/13/2025,1/26/2025,231.22,13,3017.17,Entire home/apt,Downtown,7,5293,Flexible,Cancelled
372,1034,6/11/2023,2/24/2023,3/1/2023,233.83,5,1200.27,Entire home/apt,Downtown,6,5434,Strict,Confirmed
373,1331,5/23/2024,3/27/2024,4/10/2024,345.06,14,4856.28,Private room,Downtown,1,5498,Strict,Confirmed
374,1420,1/15/2025,12/22/2023,12/24/2023,339.07,2,722.4,Entire home/apt,Midtown,4,5011,Strict,Confirmed
375,1347,10/31/2023,8/12/2023,8/22/2023,411.48,10,4151.61,Entire home/apt,Downtown,1,5235,Flexible,Confirmed
376,1429,8/8/2023,9/10/2023,9/12/2023,364.69,2,779.27,Shared room,Midtown,2,5369,Flexible,Confirmed
377,1305,8/26/2024,3/6/2024,3/11/2024,264.47,5,1353.27,Shared room,Uptown,3,5129,Flexible,Confirmed
378,1062,4/16/2023,5/4/2024,5/7/2024,346.94,3,1054.24,Entire home/apt,Midtown,7,5396,Strict,Confirmed
379,1256,2/15/2025,6/7/2023,6/9/2023,135.45,2,318.86,Private room,Uptown,5,5095,Flexible,Confirmed
380,1437,3/31/2024,9/22/2023,10/3/2023,251.74,11,2795.89,Entire home/apt,Downtown,3,5246,Flexible,Cancelled
381,1167,6/17/2023,12/13/2023,12/26/2023,190.5,13,2505.98,Shared room,Midtown,3,5124,Moderate,Confirmed
382,1135,1/30/2024,10/11/2024,10/19/2024,232.58,8,1893.36,Entire home/apt,Uptown,3,5274,Strict,Confirmed
383,1359,10/3/2023,9/25/2023,9/29/2023,340.44,4,1380.14,Private room,Midtown,1,5377,Moderate,Confirmed
384,1149,4/9/2024,1/11/2025,1/25/2025,340,14,4791.73,Entire home/apt,Midtown,1,5032,Moderate,Confirmed
385,1490,10/4/2023,2/15/2024,2/28/2024,372.37,13,4868.56,Private room,Beachfront,5,5278,Strict,Cancelled
386,1235,5/14/2024,1/18/2023,1/30/2023,78.88,12,966.53,Private room,Beachfront,1,5434,Flexible,Cancelled
387,1017,4/1/2024,11/1/2024,11/15/2024,193.6,14,2746.74,Entire home/apt,Uptown,7,5288,Moderate,Confirmed
388,1231,1/22/2025,6/1/2023,6/6/2023,233.07,5,1196.59,Entire home/apt,Beachfront,5,5083,Strict,Cancelled
389,1265,2/21/2025,4/18/2024,4/27/2024,435.38,9,3967.09,Private room,Suburbs,5,5305,Strict,Confirmed
390,1206,8/6/2023,7/4/2024,7/5/2024,82.95,1,127.56,Shared room,Downtown,8,5360,Strict,Confirmed
391,1231,8/4/2024,5/30/2024,6/12/2024,98.82,13,1315.79,Shared room,Downtown,7,5062,Strict,Confirmed
392,1436,3/9/2023,10/23/2024,10/27/2024,197.74,4,838.15,Private room,Midtown,6,5251,Moderate,Confirmed
393,1180,4/23/2023,1/12/2025,1/16/2025,455.66,4,1833.94,Shared room,Downtown,7,5221,Moderate,Cancelled
394,1351,6/29/2024,10/20/2023,11/2/2023,252.91,13,3308.69,Private room,Uptown,7,5244,Moderate,Confirmed
395,1289,2/12/2025,12/5/2023,12/15/2023,419.15,10,4237.84,Entire home/apt,Beachfront,1,5018,Flexible,Confirmed
396,1174,5/26/2023,8/25/2023,9/3/2023,224.98,9,2063.51,Private room,Downtown,6,5489,Strict,Cancelled
397,1142,3/24/2023,12/17/2023,12/28/2023,473.13,11,5214.74,Entire home/apt,Uptown,5,5460,Strict,Cancelled
398,1006,1/16/2024,9/23/2023,10/6/2023,289.87,13,3813.53,Private room,Beachfront,5,5071,Strict,Cancelled
399,1200,1/27/2024,6/23/2023,7/3/2023,67.72,10,719.81,Entire home/apt,Downtown,3,5266,Moderate,Cancelled
400,1382,10/15/2024,4/10/2024,4/21/2024,497.52,11,5488.19,Private room,Suburbs,8,5314,Strict,Cancelled
401,1431,2/9/2023,3/9/2023,3/10/2023,351.78,1,391.67,Private room,Downtown,7,5156,Moderate,Confirmed
402,1269,7/9/2024,3/10/2024,3/23/2024,120.7,13,1598.23,Shared room,Downtown,6,5106,Moderate,Confirmed
403,1296,1/4/2024,9/30/2024,10/9/2024,144.96,9,1318.15,Shared room,Downtown,3,5467,Moderate,Confirmed
404,1003,4/25/2024,10/25/2024,10/29/2024,359.39,4,1477.39,Entire home/apt,Suburbs,1,5215,Strict,Cancelled
405,1018,11/22/2023,2/12/2024,2/19/2024,185.02,7,1328.43,Private room,Midtown,4,5211,Flexible,Confirmed
406,1118,8/22/2024,1/30/2024,2/12/2024,154.78,13,2038.63,Shared room,Beachfront,1,5039,Strict,Confirmed
407,1350,10/21/2023,1/23/2025,2/6/2025,222.02,14,3121.63,Shared room,Suburbs,4,5374,Moderate,Confirmed
408,1457,5/25/2023,12/14/2023,12/27/2023,402.98,13,5265.8,Shared room,Downtown,7,5162,Flexible,Confirmed
409,1151,12/8/2023,4/11/2023,4/17/2023,331.31,6,2025.88,Private room,Suburbs,5,5302,Strict,Cancelled
410,1071,3/15/2024,9/1/2024,9/12/2024,440.5,11,4888.73,Entire home/apt,Downtown,7,5168,Moderate,Cancelled
411,1110,3/27/2023,4/13/2023,4/17/2023,278.57,4,1156.61,Shared room,Midtown,5,5122,Flexible,Confirmed
412,1188,9/8/2024,10/9/2024,10/19/2024,198.32,10,2014.46,Shared room,Beachfront,4,5452,Strict,Cancelled
413,1444,12/23/2024,4/16/2024,4/20/2024,457.41,4,1878.64,Shared room,Suburbs,1,5346,Strict,Cancelled
414,1461,3/3/2024,6/1/2023,6/5/2023,269.09,4,1090.96,Shared room,Suburbs,7,5361,Flexible,Confirmed
415,1187,8/20/2024,12/5/2024,12/12/2024,407.9,7,2893.26,Entire home/apt,Downtown,1,5090,Moderate,Cancelled
416,1104,3/17/2024,10/28/2023,10/31/2023,88.31,3,287.29,Entire home/apt,Downtown,4,5400,Strict,Confirmed
417,1411,1/24/2023,11/10/2023,11/11/2023,105.52,1,130.26,Private room,Suburbs,6,5286,Strict,Cancelled
418,1246,9/25/2023,9/17/2024,9/26/2024,245.02,9,2240.55,Private room,Beachfront,4,5475,Moderate,Cancelled
419,1461,1/4/2025,9/26/2023,10/10/2023,381.02,14,5369.48,Private room,Midtown,6,5112,Strict,Cancelled
420,1165,1/3/2024,2/14/2023,2/28/2023,151.77,14,2145.08,Private room,Midtown,1,5027,Flexible,Cancelled
421,1180,3/30/2024,4/8/2023,4/12/2023,152.9,4,631.63,Entire home/apt,Uptown,7,5381,Strict,Confirmed
422,1292,3/24/2024,7/28/2024,8/9/2024,433.85,12,5247.37,Entire home/apt,Uptown,1,5404,Moderate,Cancelled
423,1147,4/13/2023,10/10/2024,10/23/2024,295.15,13,3882.9,Private room,Beachfront,5,5070,Moderate,Cancelled
424,1041,8/27/2024,11/25/2024,11/30/2024,387.23,5,1955.66,Private room,Uptown,4,5193,Strict,Confirmed
425,1143,9/3/2023,11/25/2023,12/8/2023,92.9,13,1221.36,Private room,Midtown,8,5224,Strict,Cancelled
426,1467,6/19/2024,8/29/2023,9/12/2023,317.13,14,4461.56,Entire home/apt,Midtown,1,5324,Strict,Cancelled
427,1172,4/29/2024,11/1/2024,11/12/2024,439.99,11,4877.88,Private room,Downtown,6,5367,Strict,Cancelled
428,1208,10/16/2023,8/2/2023,8/8/2023,200.13,6,1242.85,Entire home/apt,Uptown,1,5252,Strict,Cancelled
429,1169,9/9/2023,11/24/2024,12/3/2024,343.66,9,3131.56,Private room,Downtown,4,5302,Moderate,Confirmed
430,1383,7/26/2024,9/17/2023,9/25/2023,342.99,8,2784.17,Shared room,Downtown,5,5489,Moderate,Cancelled
431,1417,7/12/2023,6/8/2023,6/16/2023,175.63,8,1453.89,Shared room,Midtown,3,5051,Moderate,Cancelled
432,1143,5/21/2023,9/10/2023,9/23/2023,436.01,13,5705.94,Shared room,Suburbs,4,5427,Flexible,Confirmed
